0
70
0
0
0
0
20
210
240
280
0
0
410
0
0
0
0
0
0
0
260
0
40
0
0
0
0
0
0
0
0
0
0
510
0
0
0
0
0
40
0
0
0
0
70
0
0
400
0
0
0
100
0
300
240
0
0
0
70
0
0
0
210
40
500
80
0
0
0
0
0
470
320
0
290
110
0
0
0
0
0
0
0
0
0
480
10
0
450
10
370
600
440
250
450
340
200
430
70
70
20
240
470
210
20
0
0
250
0
0
0
0
0
290
430
10
470
480
330
440
630
340
0
0
740
0
450
0
70
0
40
0
220
430
0
520
140
0
0
0
370
440
0
500
0
490
210
460
20
350
0
0
440
10
0
360
130
420
580
0
380
470
360
510
260
80
0
150
0
0
0
10
720
0
200
0
550
140
0
0
480
0
0
50
0
0
0
360
230
180
450
10
0
570
170
860
0
360
480
840
550
480
930
600
580
420
450
510
380
560
290
330
10
740
460
380
520
500
350
460
620
310
0
490
300
0
360
370
430
0
440
0
510
0
340
0
390
560
500
410
0
400
350
0
0
450
250
10
10
80
460
0
0
0
0
250
0
140
140
0
0
0
0
0
0
0
0
60
0
0
0
0
0
0
0
0
0
0
140
0
0
0
320
0
0
140
160
10
0
0
20
0
0
340
560
0
720
10
480
450
450
0
0
0
0
360
360
0
540
0
0
0
0
310
10
0
0
0
500
10
10
0
30
10
0
490
10
0
0
0
30
0
530
0
0
0
300
10
0
0
460
430
0
0
0
0
0
350
10
0
520
0
0
0
0
0
0
0
0
0
0
0
480
10
0
500
0
0
0
340
0
0
0
500
0
0
420
0
360
480
10
460
10
0
0
0
0
0
0
0
0
0
530
0
340
510
500
0
0
0
500
0
0
0
0
480
600
0
0
500
0
0
410
0
20
500
0
0
480
610
0
0
600
0
0
0
0
440
0
0
0
0
0
400
0
0
0
0
0
480
0
580
0
370
0
0
0
0
0
0
310
350
0
0
0
0
460
10
0
0
650
510
440
0
0
0
0
0
270
370
0
0
0
310
0
440
0
0
430
380
0
0
0
0
460
0
600
350
0
0
0
460
10
0
0
430
450
10
340
10
